rank,distance,source_icon_id,source_set_id,source_set_name,source_label,source_category,source_normalized_path,target_icon_id,target_set_id,target_set_name,target_label,target_category,target_normalized_path
5,1.4959152604282255,7f5e1062793c8e1d,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga downarrow,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_downarrow__7f5e1062793c.png,fcda1531085a0ba5,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,assembly point,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/assembly_point__fcda1531085a.png
1,0.18357127703200377,7f7d3fe4980b22ef,10_openmoji,OpenMoji,VS button,symbols / alphanum,icon_data/normalized_256/10_openmoji/1f19a__7f7d3fe4980b.png,457e289d57f2fdb0,10_openmoji,OpenMoji,OK button,symbols / alphanum,icon_data/normalized_256/10_openmoji/1f197__457e289d57f2.png
2,0.22247749090707084,7f7d3fe4980b22ef,10_openmoji,OpenMoji,VS button,symbols / alphanum,icon_data/normalized_256/10_openmoji/1f19a__7f7d3fe4980b.png,4efa44c18d385e76,10_openmoji,OpenMoji,UP! button,symbols / alphanum,icon_data/normalized_256/10_openmoji/1f199__4efa44c18d38.png
3,1.122024985790952,7f7d3fe4980b22ef,10_openmoji,OpenMoji,VS button,symbols / alphanum,icon_data/normalized_256/10_openmoji/1f19a__7f7d3fe4980b.png,f5a2afb4a116927b,10_openmoji,OpenMoji,keycap: #,symbols / keycap,icon_data/normalized_256/10_openmoji/0023_fe0f_20e3__f5a2afb4a116.png
4,1.1366723378047996,7f7d3fe4980b22ef,10_openmoji,OpenMoji,VS button,symbols / alphanum,icon_data/normalized_256/10_openmoji/1f19a__7f7d3fe4980b.png,cdbf6f4d8199a8ff,10_openmoji,OpenMoji,keycap: *,symbols / keycap,icon_data/normalized_256/10_openmoji/002a_fe0f_20e3__cdbf6f4d8199.png
5,1.1419523723525684,7f7d3fe4980b22ef,10_openmoji,OpenMoji,VS button,symbols / alphanum,icon_data/normalized_256/10_openmoji/1f19a__7f7d3fe4980b.png,c5860218ae2b92f3,10_openmoji,OpenMoji,keycap: 3,symbols / keycap,icon_data/normalized_256/10_openmoji/0033_fe0f_20e3__c5860218ae2b.png
1,0.8846752670996907,7f8bb04a51977a29,03_mapbox_maki_icons,Mapbox Maki,garden,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/garden__7f8bb04a5197.png,439673af454e212d,03_mapbox_maki_icons,Mapbox Maki,dentist,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/dentist__439673af454e.png
2,0.9080986709957622,7f8bb04a51977a29,03_mapbox_maki_icons,Mapbox Maki,garden,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/garden__7f8bb04a5197.png,c51f7cbaacbb516d,03_mapbox_maki_icons,Mapbox Maki,city,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/city__c51f7cbaacbb.png
3,0.9856133076442771,7f8bb04a51977a29,03_mapbox_maki_icons,Mapbox Maki,garden,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/garden__7f8bb04a5197.png,cba9f9e738878828,03_mapbox_maki_icons,Mapbox Maki,amusement park,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/amusement_park__cba9f9e73887.png
4,1.0103490428953699,7f8bb04a51977a29,03_mapbox_maki_icons,Mapbox Maki,garden,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/garden__7f8bb04a5197.png,633d125136da3e33,03_mapbox_maki_icons,Mapbox Maki,casino,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/casino__633d125136da.png
5,1.0508121243398179,7f8bb04a51977a29,03_mapbox_maki_icons,Mapbox Maki,garden,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/garden__7f8bb04a5197.png,ca282d9b8d67354b,03_mapbox_maki_icons,Mapbox Maki,fire station,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/fire_station__ca282d9b8d67.png
1,0.9314646502120487,7fb0123a1d2708e6,05_mulberry_symbols,Mulberry Symbols,Easter egg hunt,iconsets,icon_data/normalized_256/05_mulberry_symbols/easter_egg_hunt__7fb0123a1d27.png,9dab784f30e1f379,05_mulberry_symbols,Mulberry Symbols,PE,iconsets,icon_data/normalized_256/05_mulberry_symbols/pe__9dab784f30e1.png
2,1.2011386405570694,7fb0123a1d2708e6,05_mulberry_symbols,Mulberry Symbols,Easter egg hunt,iconsets,icon_data/normalized_256/05_mulberry_symbols/easter_egg_hunt__7fb0123a1d27.png,48d008bbee732da8,05_mulberry_symbols,Mulberry Symbols,PE class,iconsets,icon_data/normalized_256/05_mulberry_symbols/pe_class__48d008bbee73.png
3,1.3730989333390058,7fb0123a1d2708e6,05_mulberry_symbols,Mulberry Symbols,Easter egg hunt,iconsets,icon_data/normalized_256/05_mulberry_symbols/easter_egg_hunt__7fb0123a1d27.png,b3d2d456f5c5e85f,05_mulberry_symbols,Mulberry Symbols,Guy Fawkes,iconsets,icon_data/normalized_256/05_mulberry_symbols/guy_fawkes__b3d2d456f5c5.png
4,1.3932345147506957,7fb0123a1d2708e6,05_mulberry_symbols,Mulberry Symbols,Easter egg hunt,iconsets,icon_data/normalized_256/05_mulberry_symbols/easter_egg_hunt__7fb0123a1d27.png,f3865a56dcf2e368,05_mulberry_symbols,Mulberry Symbols,Harvest Festival,iconsets,icon_data/normalized_256/05_mulberry_symbols/harvest_festival__f3865a56dcf2.png
5,1.4142600699568284,7fb0123a1d2708e6,05_mulberry_symbols,Mulberry Symbols,Easter egg hunt,iconsets,icon_data/normalized_256/05_mulberry_symbols/easter_egg_hunt__7fb0123a1d27.png,7259932e97995938,05_mulberry_symbols,Mulberry Symbols,Halloween,iconsets,icon_data/normalized_256/05_mulberry_symbols/halloween__7259932e9799.png
1,0.5502880567476709,7ff78ca8ce0ea1b5,10_openmoji,OpenMoji,flag: Cocos (Keeling) Islands,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e8_1f1e8__7ff78ca8ce0e.png,e6d5c3c396e54b89,10_openmoji,OpenMoji,flag: Bangladesh,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e7_1f1e9__e6d5c3c396e5.png
2,0.6498993464607923,7ff78ca8ce0ea1b5,10_openmoji,OpenMoji,flag: Cocos (Keeling) Islands,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e8_1f1e8__7ff78ca8ce0e.png,523874bc6e9471b3,10_openmoji,OpenMoji,flag: Barbados,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e7_1f1e7__523874bc6e94.png
3,0.7096551039898293,7ff78ca8ce0ea1b5,10_openmoji,OpenMoji,flag: Cocos (Keeling) Islands,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e8_1f1e8__7ff78ca8ce0e.png,e8047a1a1124b66f,10_openmoji,OpenMoji,flag: Curaçao,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e8_1f1fc__e8047a1a1124.png
4,0.757918878855356,7ff78ca8ce0ea1b5,10_openmoji,OpenMoji,flag: Cocos (Keeling) Islands,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e8_1f1e8__7ff78ca8ce0e.png,b41ea532817d6b6e,10_openmoji,OpenMoji,flag: Cameroon,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e8_1f1f2__b41ea532817d.png
5,0.7680174927689464,7ff78ca8ce0ea1b5,10_openmoji,OpenMoji,flag: Cocos (Keeling) Islands,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e8_1f1e8__7ff78ca8ce0e.png,fb69208b7df0d142,10_openmoji,OpenMoji,flag: Burkina Faso,flags / country-flag,icon_data/normalized_256/10_openmoji/1f1e7_1f1eb__fb69208b7df0.png
1,1.5606951878230555,805e7bde4faca681,05_mulberry_symbols,Mulberry Symbols,CD player personal,iconsets,icon_data/normalized_256/05_mulberry_symbols/cd_player_personal__805e7bde4fac.png,5606829325a28d03,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,airport not affected,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/airport_not_affected__5606829325a2.png
2,1.5768239095460492,805e7bde4faca681,05_mulberry_symbols,Mulberry Symbols,CD player personal,iconsets,icon_data/normalized_256/05_mulberry_symbols/cd_player_personal__805e7bde4fac.png,65675a492a3ad2e4,05_mulberry_symbols,Mulberry Symbols,IT assistant 1a,iconsets,icon_data/normalized_256/05_mulberry_symbols/it_assistant_1a__65675a492a3a.png
3,1.5838943913771155,805e7bde4faca681,05_mulberry_symbols,Mulberry Symbols,CD player personal,iconsets,icon_data/normalized_256/05_mulberry_symbols/cd_player_personal__805e7bde4fac.png,9259838b775a4f06,05_mulberry_symbols,Mulberry Symbols,Palm Sunday,iconsets,icon_data/normalized_256/05_mulberry_symbols/palm_sunday__9259838b775a.png
4,1.5867562345799873,805e7bde4faca681,05_mulberry_symbols,Mulberry Symbols,CD player personal,iconsets,icon_data/normalized_256/05_mulberry_symbols/cd_player_personal__805e7bde4fac.png,a71199653dbf8963,07_arasaac_pictograms,ARASAAC Pictograms,coconut,fruit,icon_data/normalized_256/07_arasaac_pictograms/10224__a71199653dbf.png
5,1.5932555889297915,805e7bde4faca681,05_mulberry_symbols,Mulberry Symbols,CD player personal,iconsets,icon_data/normalized_256/05_mulberry_symbols/cd_player_personal__805e7bde4fac.png,7259932e97995938,05_mulberry_symbols,Mulberry Symbols,Halloween,iconsets,icon_data/normalized_256/05_mulberry_symbols/halloween__7259932e9799.png
1,1.464496097089358,80696a125e99ab22,07_arasaac_pictograms,ARASAAC Pictograms,blind,special education,icon_data/normalized_256/07_arasaac_pictograms/10198__80696a125e99.png,9f79389258c4e556,07_arasaac_pictograms,ARASAAC Pictograms,weak,qualifying adjective,icon_data/normalized_256/07_arasaac_pictograms/10199__9f79389258c4.png
2,1.4684273408132036,80696a125e99ab22,07_arasaac_pictograms,ARASAAC Pictograms,blind,special education,icon_data/normalized_256/07_arasaac_pictograms/10198__80696a125e99.png,ecc6078949d79002,07_arasaac_pictograms,ARASAAC Pictograms,sit on the toilet,verb; routine,icon_data/normalized_256/07_arasaac_pictograms/10177__ecc6078949d7.png
3,1.4746846409091123,80696a125e99ab22,07_arasaac_pictograms,ARASAAC Pictograms,blind,special education,icon_data/normalized_256/07_arasaac_pictograms/10198__80696a125e99.png,294f1e0566f5117f,07_arasaac_pictograms,ARASAAC Pictograms,hang,verb; teaching activity,icon_data/normalized_256/07_arasaac_pictograms/10133__294f1e0566f5.png
4,1.5042391030020403,80696a125e99ab22,07_arasaac_pictograms,ARASAAC Pictograms,blind,special education,icon_data/normalized_256/07_arasaac_pictograms/10198__80696a125e99.png,fb590ef016ff3f20,07_arasaac_pictograms,ARASAAC Pictograms,take trousers off,verb; clothes; routine,icon_data/normalized_256/07_arasaac_pictograms/10143__fb590ef016ff.png
5,1.5068111113296236,80696a125e99ab22,07_arasaac_pictograms,ARASAAC Pictograms,blind,special education,icon_data/normalized_256/07_arasaac_pictograms/10198__80696a125e99.png,799c869131311255,05_mulberry_symbols,Mulberry Symbols,Bonfire Night,iconsets,icon_data/normalized_256/05_mulberry_symbols/bonfire_night__799c86913131.png
1,0.5663307328902066,80a27705be60b57f,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i pathology,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_pathology__80a27705be60.png,28a8b289ca2c4cde,13_usp_pictograms_manual,USP Pictograms,81,medication instruction,icon_data/normalized_256/13_usp_pictograms_manual/81__28a8b289ca2c.png
2,0.6521474481360651,80a27705be60b57f,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i pathology,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_pathology__80a27705be60.png,4e6eb33dee2b707c,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i information us,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_information_us__4e6eb33dee2b.png
3,1.1295154733873687,80a27705be60b57f,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i pathology,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_pathology__80a27705be60.png,3ed5a9cb77d0cad6,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i alternative complementary,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_alternative_complementary__3ed5a9cb77d0.png
4,1.212892201906964,80a27705be60b57f,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i pathology,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_pathology__80a27705be60.png,0bc1e8eca284bbb0,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i health education,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_health_education__0bc1e8eca284.png
5,1.2333556319476104,80a27705be60b57f,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i pathology,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_pathology__80a27705be60.png,dec92ad3c878eaad,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,i elevators,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/i_elevators__dec92ad3c878.png
1,1.4124940619062256,80b2d92acb1f6d71,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga baggage check in,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_baggage_check_in__80b2d92acb1f.png,932af6d0685fa252,04_ocha_humanitarian_icons,OCHA Humanitarian Icons,borehole,iconsets,icon_data/normalized_256/04_ocha_humanitarian_icons/borehole__932af6d0685f.png
2,1.4456792961803235,80b2d92acb1f6d71,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga baggage check in,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_baggage_check_in__80b2d92acb1f.png,c51f7cbaacbb516d,03_mapbox_maki_icons,Mapbox Maki,city,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/city__c51f7cbaacbb.png
3,1.4904050057883542,80b2d92acb1f6d71,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga baggage check in,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_baggage_check_in__80b2d92acb1f.png,c083fe1a331cc852,03_mapbox_maki_icons,Mapbox Maki,fence,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/fence__c083fe1a331c.png
4,1.5806295398302574,80b2d92acb1f6d71,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga baggage check in,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_baggage_check_in__80b2d92acb1f.png,af52f65b07817eea,03_mapbox_maki_icons,Mapbox Maki,gate,cartography / point of interest,icon_data/normalized_256/03_mapbox_maki_icons/gate__af52f65b0781.png
5,1.5992768132350637,80b2d92acb1f6d71,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga baggage check in,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_baggage_check_in__80b2d92acb1f.png,5f9147febc575092,02_aiga_dot_symbol_signs,AIGA/DOT Symbol Signs,Aiga firstaid,,icon_data/normalized_256/02_aiga_dot_symbol_signs/aiga_firstaid__5f9147febc57.png
1,0.8613821969976928,80da3bc198d2b9f3,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,administration,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/administration__80da3bc198d2.png,03cb65187e88cba6,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,care staff area,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/care_staff_area__03cb65187e88.png
2,0.8987701985326626,80da3bc198d2b9f3,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,administration,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/administration__80da3bc198d2.png,6fea82fcc2811170,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,ambulance,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/ambulance__6fea82fcc281.png
3,1.0025449547546716,80da3bc198d2b9f3,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,administration,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/administration__80da3bc198d2.png,bf6bb12d6272bd03,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,cath lab,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/cath_lab__bf6bb12d6272.png
4,1.0729440732525353,80da3bc198d2b9f3,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,administration,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/administration__80da3bc198d2.png,22e623e627facf23,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,coffee shop,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/coffee_shop__22e623e627fa.png
5,1.1995516741615928,80da3bc198d2b9f3,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,administration,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/administration__80da3bc198d2.png,dbada631f89a9400,09_universal_symbols_healthcare_webfont,Universal Symbols Healthcare Webfont,diabetes education,healthcare wayfinding,icon_data/normalized_256/09_universal_symbols_healthcare_webfont/diabetes_education__dbada631f89a.png
1,0.48431865005855007,80fccec5adba6c87,06_blissymbolics,Blissymbolics,birth,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/birth_e461268b795e__80fccec5adba.png,b2e9c5ef50501f82,06_blissymbolics,Blissymbolics,baby boy,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/baby_boy_7ccc7714b45a__b2e9c5ef5050.png
2,0.6921616790289499,80fccec5adba6c87,06_blissymbolics,Blissymbolics,birth,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/birth_e461268b795e__80fccec5adba.png,0b96f5910cf92e60,06_blissymbolics,Blissymbolics,bird,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/bird_cd92815bf627__0b96f5910cf9.png
3,0.7486080000761898,80fccec5adba6c87,06_blissymbolics,Blissymbolics,birth,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/birth_e461268b795e__80fccec5adba.png,0124a331b801ac98,06_blissymbolics,Blissymbolics,action,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/action_0a1d3130652a__0124a331b801.png
4,0.7522813889352608,80fccec5adba6c87,06_blissymbolics,Blissymbolics,birth,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/birth_e461268b795e__80fccec5adba.png,9268be8c567b5673,06_blissymbolics,Blissymbolics,ability half sized,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/ability_half_sized_c77ff4b49070__9268be8c567b.png
5,0.7528237106658037,80fccec5adba6c87,06_blissymbolics,Blissymbolics,birth,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/birth_e461268b795e__80fccec5adba.png,bfa75bdcad51ef35,06_blissymbolics,Blissymbolics,animal bovine,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/animal_bovine_4f4dcc862811__bfa75bdcad51.png
1,0.21551401977038148,80fe1732327fae53,06_blissymbolics,Blissymbolics,apple,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/apple_d0be2dc421be__80fe1732327f.png,e4a6d918dc5a6f28,06_blissymbolics,Blissymbolics,balloon,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/balloon_326de722b35a__e4a6d918dc5a.png
2,0.35783655705062395,80fe1732327fae53,06_blissymbolics,Blissymbolics,apple,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/apple_d0be2dc421be__80fe1732327f.png,e46cb208a324b797,06_blissymbolics,Blissymbolics,alcoholic drink,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/alcoholic_drink_cb9aa1e95680__e46cb208a324.png
3,0.4013436768199722,80fe1732327fae53,06_blissymbolics,Blissymbolics,apple,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/apple_d0be2dc421be__80fe1732327f.png,fd3685c46b997c3e,06_blissymbolics,Blissymbolics,bad conscience,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/bad_conscience_dbc3c8d91f50__fd3685c46b99.png
4,0.4088425142928401,80fe1732327fae53,06_blissymbolics,Blissymbolics,apple,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/apple_d0be2dc421be__80fe1732327f.png,beb01358e580a3dd,06_blissymbolics,Blissymbolics,airplane,Blissymbolics char,icon_data/normalized_256/06_blissymbolics/airplane_7b64f539fb71__beb01358e580.png
